#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
P7_megaHit.fasta	k191_10374	27	500	+	hsiB1/vipA/tssB	21-494/519	===============	0/0	91.33	87.76	vfdb	NP_248773	(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_10454	1	1433	+	rpoN	62-1494/1494	========/======	3/6	95.72	82.31	vfdb	NP_253152	(rpoN) RNA polymerase factor sigma-54 [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_105276	1	1382	-	hsiC1/vipB/tssC	46-1427/1497	===============	0/0	92.32	88.50	vfdb	NP_248774	(hsiC1/vipB/tssC) type VI secretion system tubule-forming protein VipB [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_105885	2	533	+	algU	40-571/582	.==============	0/0	91.41	80.64	vfdb	NP_249453	(algU) alginate biosynthesis protein AlgZ/FimS [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_108027	1236	2012	-	pvdO	77-853/855	.=======/======	8/12	90.18	81.23	vfdb	NP_251085	(pvdO) pyoverdine biosynthesis protein PvdO [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_108027	3434	4390	-	pvdM	376-1332/1347	...=====/======	2/4	70.90	80.61	vfdb	NP_251083	(pvdM) dipeptidase precursor [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_111336	1	1042	-	pvdH	60-1101/1410	============...	0/0	73.90	83.01	vfdb	NP_251103	(pvdH) diaminobutyrate-2-oxoglutarate aminotransferase PvdH [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_11562	1	350	-	pvdS	148-497/564	...===========.	0/0	62.06	84.29	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_116291	2	584	+	motA	268-850/852	....====/======	2/2	68.31	81.34	vfdb	NP_253641	(motA) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_11655	1	497	-	pvdS	1-497/564	==============.	0/0	88.12	81.69	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_11784	4	1058	-	PA1459	1-1040/1107	========/======	8/29	93.32	80.04	vfdb	NP_250150	(PA1459) chemotaxis-specific methylesterase [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_117918	1	900	-	alg8	38-937/1485	==========.....	0/0	60.61	81.00	vfdb	NP_252231	(alg8) alginate-c5-mannuronan-epimerase AlgG [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_121443	5	483	-	bplB	13-491/576	=============..	0/0	83.16	81.42	vfdb	WP_003807114	(bplB) probable acetyltransferase [LPS (VF0033) - Immune modulation (VFC0258)] [Bordetella pertussis Tohama I]	
P7_megaHit.fasta	k191_121964	1	832	+	rpoS	172-1003/1005	..=============	0/0	82.79	84.98	vfdb	NP_252312	(rpoS) RNA polymerase sigma factor RpoS [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_122295	87	323	-	cheY	137-373/375	.....===/======	2/2	62.93	81.09	vfdb	NP_250147	(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_122301	122	358	-	cheY	137-373/375	.....===/======	2/2	62.93	81.09	vfdb	NP_250147	(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_123456	1	1044	-	fleQ	392-1435/1473	...============	0/0	70.88	85.25	vfdb	NP_249788	(fleQ) transcriptional regulator FleQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_124574	58	373	+	fliN	159-474/474	....====/======	6/6	66.03	86.21	vfdb	NP_250135	(fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_127473	63	375	-	fliN	195-498/498	.....===/======	2/9	61.04	84.34	vfdb	WP_004184995	(fliN) flagellar motor switch protein FliN [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia pseudomallei K96243]	
P7_megaHit.fasta	k191_128455	122	454	+	hsiB1/vipA/tssB	21-353/519	===========....	0/0	64.16	86.19	vfdb	NP_248773	(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_131147	154	608	-	PA1464	26-480/480	========/======	2/4	94.38	88.18	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_133910	720	1223	-	tssB	1-507/507	========/======	1/3	99.41	85.21	vfdb	NP_250348	(tssB) type VI secretion system contractile sheath small subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_145561	1	349	-	PA1464	91-439/480	..============.	0/0	72.71	85.39	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_149514	566	1077	+	pvdS	1-512/564	==============.	0/0	90.78	82.62	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_152584	1	229	+	cheY	145-373/375	.....===/======	2/2	60.80	80.44	vfdb	NP_250147	(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_156547	25	799	-	flgG	8-782/786	========/======	2/4	98.35	84.94	vfdb	NP_249773	(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_156919	200	1220	-	algI	546-1563/1563	....====/======	16/47	63.72	80.92	vfdb	NP_252238	(algI) alginate o-acetyltransferase AlgI [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_156990	1	341	+	pvdS	172-512/564	....==========.	0/0	60.46	84.16	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_157758	2	146	+	mbtH-like	61-205/219	....===========	0/0	66.21	86.90	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_158191	1994	2711	+	bvrR	1-718/720	===============	0/0	99.72	84.54	vfdb	WP_002965156	(bvrR) response regulator transcription factor [BvrR-BvrS (VF0368) - Regulation (VFC0301)] [Brucella melitensis bv. 1 str. 16M]	
P7_megaHit.fasta	k191_16180	4730	4901	-	mbtH-like	46-214/219	..======/======	1/3	77.17	80.81	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_164377	105	309	+	mbtH-like	1-205/219	===============	0/0	93.61	85.37	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_165074	4397	5689	+	pvdH	61-1350/1410	========/======	1/3	91.49	81.67	vfdb	NP_251103	(pvdH) diaminobutyrate-2-oxoglutarate aminotransferase PvdH [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_16521	6	924	+	algD	238-1156/1311	..============.	0/0	70.10	83.24	vfdb	NP_252230	(algD) GDP-mannose 6-dehydrogenase AlgD [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_165525	20	1266	+	fliI	1-1247/1356	==============.	0/0	91.96	83.32	vfdb	NP_249795	(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_168102	4217	4593	+	pilG	1-377/408	==============.	0/0	92.40	84.08	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_168932	1	270	+	pilH	97-366/366	...============	0/0	73.77	82.22	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_168943	292	606	-	pilH	52-366/366	..=============	0/0	86.07	83.17	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_169193	19	726	-	waaF	1-708/1038	========/==....	4/6	67.92	82.42	vfdb	NP_253699	(waaF) heptosyltransferase I [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_169450	853	1952	-	fliI	148-1247/1356	.=============.	0/0	81.12	83.55	vfdb	NP_249795	(fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_175728	1	734	+	fleN	85-818/843	.=======/======	2/2	86.95	83.40	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_175767	1	520	+	fleN	65-584/843	.==========....	0/0	61.68	82.69	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_179299	15	507	+	motC	249-741/741	.....==========	0/0	66.53	84.99	vfdb	NP_250151	(motC) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_182331	1	888	+	PA1459	67-936/1107	========/====..	13/26	78.23	80.61	vfdb	NP_250150	(PA1459) chemotaxis-specific methylesterase [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_186013	168	1067	-	pvdH	508-1407/1410	.....===/======	2/6	63.62	81.39	vfdb	NP_251103	(pvdH) diaminobutyrate-2-oxoglutarate aminotransferase PvdH [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_186827	89	453	-	pvdS	148-512/564	...===========.	0/0	64.72	84.11	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_188135	357	626	-	fliQ	1-270/270	===============	0/0	100.00	81.85	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_18992	25	494	-	hcp1	1-470/489	========/======	2/2	95.91	81.32	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_19354	405	848	+	flgC	1-441/441	========/======	3/5	99.77	83.37	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_194958	1	297	+	pilH	70-366/366	..=============	0/0	81.15	82.49	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_195241	6	667	+	fliM	1-662/972	========/==....	2/2	68.00	88.69	vfdb	NP_250134	(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_196061	362	727	-	pilH	1-366/366	===============	0/0	100.00	84.97	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_196061	810	1192	-	pilG	1-383/408	===============	0/0	93.87	83.55	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_199650	1	668	-	fliG	236-903/1017	...===========.	0/0	65.68	86.08	vfdb	NP_249793	(fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_200767	2339	2918	+	pvdO	77-656/855	.=======/===...	4/6	67.49	81.13	vfdb	NP_251085	(pvdO) pyoverdine biosynthesis protein PvdO [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_201249	576	1285	+	flgI	58-767/1110	========/==....	2/2	63.87	81.72	vfdb	NP_249775	(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_204305	720	1534	-	PA3348	12-823/825	========/======	5/7	98.18	81.27	vfdb	NP_252038	(PA3348) chemotaxis protein methyltransferase [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_21163	142	346	+	mbtH-like	1-205/219	===============	0/0	93.61	84.39	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_215433	9	539	-	motA	265-795/852	....==========.	0/0	62.32	81.92	vfdb	NP_253641	(motA) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_217646	1	353	+	algU	46-398/582	.==========....	0/0	60.65	81.87	vfdb	NP_249453	(algU) alginate biosynthesis protein AlgZ/FimS [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_218709	64	545	-	flgG	301-782/786	.....===/======	4/8	60.81	82.72	vfdb	NP_249773	(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_219314	1523	2195	-	fliA	65-734/744	.=======/======	3/3	90.05	82.17	vfdb	NP_250146	(fliA) flagellar biosynthesis sigma factor FliA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_219314	2275	3083	-	fleN	10-818/843	===============	0/0	95.97	83.44	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_220002	4553	4755	-	mbtH-like	1-203/219	==============.	0/0	92.69	84.73	vfdb	NP_251102	(mbtH-like) MbtH-like protein from the pyoverdine cluster [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_228342	174	1458	-	algI	1-1285/1563	=============..	0/0	82.21	84.51	vfdb	NP_252238	(algI) alginate o-acetyltransferase AlgI [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_235264	3	265	-	tssE	10-272/408	===========....	0/0	64.46	84.41	vfdb	NP_250350	(tssE) type VI secretion system baseplate subunit TssE [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_23862	150	348	-	acpXL	39-237/237	..=============	0/0	83.97	83.92	vfdb	WP_002963616	(acpXL) acyl carrier protein [LPS (VF0367) - Immune modulation (VFC0258)] [Brucella melitensis bv. 1 str. 16M]	
P7_megaHit.fasta	k191_246885	1	520	-	vfr	29-548/645	=============..	0/0	80.62	81.15	vfdb	NP_249343	(vfr) cAMP-regulatory protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_248355	5308	5534	+	acpXL	1-227/237	===============	0/0	95.78	84.14	vfdb	WP_002963616	(acpXL) acyl carrier protein [LPS (VF0367) - Immune modulation (VFC0258)] [Brucella melitensis bv. 1 str. 16M]	
P7_megaHit.fasta	k191_248852	563	1005	+	fliN	23-474/474	========/======	9/15	92.83	80.66	vfdb	NP_250135	(fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_25177	1	317	-	hcp1	1-317/489	========/==....	2/2	64.62	82.70	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_25189	1	317	-	hcp1	1-317/489	========/==....	2/2	64.62	83.33	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_257255	656	1198	+	tssB	1-546/546	========/======	1/3	99.45	82.05	vfdb	NP_251055	(tssB) type VI secretion system contractile sheath small subunit [HSI-3 (VF0944) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_257705	1	1016	-	alg8	100-1115/1485	========/===...	2/6	68.22	85.57	vfdb	NP_252231	(alg8) alginate-c5-mannuronan-epimerase AlgG [Alginate (VF0091) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_259401	39	516	-	flgH	217-694/696	....===========	0/0	68.68	80.13	vfdb	NP_249774	(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_260623	86	355	-	fliQ	1-270/270	========/======	2/2	99.63	81.92	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_263909	201	1016	+	PA3348	12-824/825	========/======	3/5	98.42	81.76	vfdb	NP_252038	(PA3348) chemotaxis protein methyltransferase [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_265402	571	1397	+	PA3348	1-824/825	========/======	3/5	99.76	81.28	vfdb	NP_252038	(PA3348) chemotaxis protein methyltransferase [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_266780	368	2227	+	hsiG1/tssF	1-1860/1860	========/======	11/16	99.57	80.51	vfdb	NP_248778	(hsiG1/tssF) type VI secretion system hcp secretion island protein HsiG1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_26728	1	345	+	hcp1	127-471/489	...=====/======	2/2	70.35	82.37	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_274042	269	788	+	flgH	68-587/696	.=======/====..	2/6	74.28	82.79	vfdb	NP_249774	(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_275513	206	653	+	flgH	68-515/696	.=======/===...	2/6	63.94	82.48	vfdb	NP_249774	(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_275596	32	426	-	pilG	1-395/408	===============	0/0	96.81	84.81	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_276122	1	325	-	hcp1	1-325/489	========/==....	2/2	66.26	84.05	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_278561	293	804	-	pvdS	1-512/564	==============.	0/0	90.78	83.01	vfdb	NP_251116	(pvdS) extracytoplasmic-function sigma-70 factor  [Pyoverdine (VF0094) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_28074	406	721	-	fliN	159-474/474	....====/======	7/12	65.40	85.40	vfdb	NP_250135	(fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_281117	85	381	+	cheY	1-297/375	========/====..	2/2	78.93	80.20	vfdb	NP_250147	(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_284960	46	854	+	fleN	10-818/843	========/======	2/2	95.85	82.47	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_284960	923	1606	+	fliA	54-734/744	.=======/======	2/3	91.53	81.14	vfdb	NP_250146	(fliA) flagellar biosynthesis sigma factor FliA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_285552	59	460	-	tssE	7-408/408	===============	0/0	98.53	87.31	vfdb	NP_250350	(tssE) type VI secretion system baseplate subunit TssE [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_293375	166	560	-	pilG	1-395/408	===============	0/0	96.81	84.30	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_293896	9300	10725	+	tssC	47-1472/1476	===============	0/0	96.61	82.47	vfdb	NP_250349	(tssC) type VI secretion system contractile sheath large subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_294356	1	263	-	fliQ	1-263/270	===============	0/0	97.41	80.99	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_298554	1	467	+	motC	265-731/741	.....==========	0/0	63.02	81.58	vfdb	NP_250151	(motC) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_298736	4562	5336	+	flgG	8-782/786	========/======	2/4	98.35	82.75	vfdb	NP_249773	(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_303252	1	347	-	flgC	1-344/441	========/===...	3/5	77.78	81.03	vfdb	NP_249769	(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_303934	5	662	-	PA3348	30-684/825	========/====..	3/5	79.27	80.58	vfdb	NP_252038	(PA3348) chemotaxis protein methyltransferase [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P7_megaHit.fasta	k191_304411	2739	3173	-	cheW	79-513/528	..=============	0/0	82.39	83.91	vfdb	WP_004199265	(cheW) chemotaxis protein CheW [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia pseudomallei K96243]	
P7_megaHit.fasta	k191_304518	1983	2417	-	cheW	79-513/528	..=============	0/0	82.39	84.37	vfdb	WP_004199265	(cheW) chemotaxis protein CheW [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia pseudomallei K96243]	
