#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
P14_megaHit.fasta	k191_505101	1	575	+	mphG	190-764/885	...==========..	0/0	64.97	88.52	card	AB571865.1:144308-143423	The mphG gene encodes a macrolide 2'-phosphotransferase found in Photobacterium damselae sharing sequence similarity to mphA in E. coli.	macrolide
P14_megaHit.fasta	k191_555713	1	1115	-	mel	1-1115/1218	==============.	0/0	91.54	90.31	card	AF227521.1:3269-4487	Mel a homolog of MsrA is an ABC-F subfamily protein associated with macrolide resistance. It is expressed on the same operon as mefA and mefE both MFS-type efflux proteins that confer macrolide resistance.	macrolide;streptogramin
P14_megaHit.fasta	k191_559383	241	1389	-	tet(X3)	19-1167/1167	===============	0/0	98.46	84.42	card	MK134375.1:6173-7340	A tetracyline resistance gene located on an approximately 300-kb plasmid designated p47AB. It inactivates all tetracyclines including tigecycline eravacycline and omadacycline.Adjacent to insertion sequence ISVsa3 on the conjugative plasmid.	glycylcycline;tetracycline
P14_megaHit.fasta	k191_565995	479	2452	-	tet(Q)	1-1974/1974	===============	0/0	100.00	97.37	card	Z21523.1:0-1974	Tet(Q) is a ribosomal protection protein. Its gene is associated with a conjugative transposon and has been found in both Gram-positive and Gram-negative bacteria.	tetracycline
P14_megaHit.fasta	k191_566330	104	904	-	OXA-101	1-801/801	===============	0/0	100.00	99.00	card	AM412777.1:117-918	OXA-101 is a beta-lactamase. From the Lahey list of OXA beta-lactamases.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_600475	380	1036	-	QnrS2	1-657/657	===============	0/0	100.00	100.00	card	DQ485530.1:0-657	QnrS2 is a plasmid-mediated quinolone resistance protein found in Salmonella enterica.	fluoroquinolone
P14_megaHit.fasta	k191_604161	28	797	+	ANT(3'')-IIc	1-770/780	===============	0/0	98.72	95.58	card	APOM01000001.1:41033-40253	ANT(3'')-IIc is a aminoglycoside nucleotidyltransferase identified in Acinetobacter spp. via horizontal gene transfer mechanisms.	aminoglycoside
P14_megaHit.fasta	k191_620136	1	579	+	OXA-280	250-828/828	....===========	0/0	69.93	99.31	card	APPZ01000001.1:7525-8353	OXA-280 is a beta-lactamase found in Acinetobacter spp.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_644720	3	554	+	OXA-464	180-731/762	...============	0/0	72.44	80.98	card	KU721146.1:0-762	Assigned by Lahey's list of beta-lactamases no accessions or other information available.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_645094	3092	4057	-	CfxA2	1-966/966	===============	0/0	100.00	99.90	card	AF118110.1:1037-71	CfxA2 beta-lactamase is a class A beta-lactamase found in Prevotella intermedia.	cephamycin
P14_megaHit.fasta	k191_684968	110	873	+	OXA-491	1-758/762	========/======	1/6	99.48	80.50	card	NG_049771.1:101-862	OXA-491 is a OXA beta-lactamase.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_693641	1	905	-	cmlA5	1-905/1260	===========....	0/0	71.83	99.78	card	AY115475.1:3337-4597	cmlA5 is a plasmid or transposon-encoded chloramphenicol exporter that is found in Escherichia coli.	phenicol
P14_megaHit.fasta	k191_693641	1172	1751	-	AAC(6')-Ib9	33-612/612	===============	0/0	94.77	100.00	card	AF043381.1:251-863	AAC(6')-Ib9 is an integron-encoded aminoglycoside acetyltransferase in P. aeruginosa.	aminoglycoside
P14_megaHit.fasta	k191_693641	1864	2727	-	GES-14	1-864/864	===============	0/0	100.00	99.88	card	GU207844.1:0-864	GES-14 is a beta-lactamase found in Acinetobacter baumannii.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_740034	1	912	+	mefC	313-1224/1224	...============	0/0	74.51	99.89	card	AB571865.1:145536-144312	mefC is a macrolide efflux gene isolated from a plasmid in Photobacterium damselae.	macrolide
P14_megaHit.fasta	k191_740034	917	1801	+	mphG	1-885/885	===============	0/0	100.00	99.77	card	AB571865.1:144308-143423	The mphG gene encodes a macrolide 2'-phosphotransferase found in Photobacterium damselae sharing sequence similarity to mphA in E. coli.	macrolide
P14_megaHit.fasta	k191_742799	298	630	+	qacL	1-333/333	===============	0/0	100.00	99.70	card	DQ149925.1:188-521	A subunit of the qac multidrug efflux pump in Vibrio cholerae.	disinfecting_agents_and_antiseptics
P14_megaHit.fasta	k191_744596	739	1326	+	OXA-644	1-588/825	===========....	0/0	71.27	96.26	card	NG_065430.1:1-825	OXA-644 is a OXA beta-lactamase.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_762651	6	320	-	lnuD	1-315/495	==========.....	0/0	63.64	81.27	card	EF452177.1:0-495	lnuD is a plasmid-mediated nucleotidyltransferase found in Streptococcus uberis.	lincosamide
P14_megaHit.fasta	k191_762651	3903	5084	-	mel	37-1218/1218	===============	0/0	97.04	88.16	card	AF227521.1:3269-4487	Mel a homolog of MsrA is an ABC-F subfamily protein associated with macrolide resistance. It is expressed on the same operon as mefA and mefE both MFS-type efflux proteins that confer macrolide resistance.	macrolide;streptogramin
P14_megaHit.fasta	k191_793465	103	629	-	ErmF	274-800/801	.....==========	0/0	65.79	91.84	card	M17124.1:1181-1982	ErmF confers the MLSb phenotype.	lincosamide;macrolide;streptogramin;streptogramin_A;streptogramin_B
P14_megaHit.fasta	k191_800901	519	1319	-	ErmF	1-801/801	===============	0/0	100.00	99.50	card	M17124.1:1181-1982	ErmF confers the MLSb phenotype.	lincosamide;macrolide;streptogramin;streptogramin_A;streptogramin_B
P14_megaHit.fasta	k191_800901	1780	2604	+	OXA-347	1-825/825	===============	0/0	100.00	100.00	card	JN086160.1:2407-1582	OXA-347 is a beta-lactamase found in Enterobacteriaceae.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_834495	1	702	+	TLA-3	228-929/930	...============	0/0	75.48	96.30	card	AP014611.1:150153-149223	TLA-3 is a beta-lactamase found in a transferable plasmid of Serratia marcescens clinical isolate. It confers resistance to ceftazidime cefotaxime and cefepime but not to cefmetazole and meropenem.	cephalosporin;fluoroquinolone;monobactam
P14_megaHit.fasta	k191_870582	1024	2199	+	tet(G)	1-1176/1176	===============	0/0	100.00	92.77	card	AF133139.1:0-1176	TetG is a tetracycline efflux protein found in Gram-negative bacteria. The encoding gene is found in both chromosomal and plasmid DNA where it is frequently linked to the floR sul1 and cmlA9 genes which encode proteins that can confer florfenicol/chloramphenicol sulfamethoxazole and chloramphenicol resistance respectively.	tetracycline
P14_megaHit.fasta	k191_893617	136	1244	-	tet(E)	99-1207/1218	.==============	0/0	91.05	94.86	card	L06940.1:0-1218	TetE is a tetracycline efflux pump found in many Gram-negative bacteria especially those in water environments. The gene is found on large plasmids.	tetracycline
P14_megaHit.fasta	k191_905066	1	531	+	OXA-464	225-755/762	....===========	0/0	69.69	81.92	card	KU721146.1:0-762	Assigned by Lahey's list of beta-lactamases no accessions or other information available.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_913924	1	532	-	OXA-333	187-718/825	...===========.	0/0	64.48	98.87	card	KF203107.1:0-825	OXA-333 is a beta-lactamase. From the Lahey list of OXA beta-lactamases.	carbapenem;cephalosporin;penam
P14_megaHit.fasta	k191_925038	167	734	+	linG	1-568/822	========/==....	2/2	68.98	81.90	card	DQ836009.1:1309-2131	linG is an integron-associated gene cassette with aadA2 encoding a lincosomide nucleotidyltransferase found in Salmonella enterica. linG confers resistance to lincosomide antibiotics.	lincosamide
P14_megaHit.fasta	k191_931102	114	977	+	aadS	1-864/864	===============	0/0	100.00	99.77	card	M72415.1:1120-1984	A novel Tn4551 streptomycin-resistance gene that was phenotypically silent in wild-type Bacteroides; expression could be activated by a trans-acting chromosomal mutation.	aminoglycoside
P14_megaHit.fasta	k191_943620	87	875	+	aadA5	1-789/789	===============	0/0	100.00	99.87	card	AF137361.1:63-852	aadA5 is an aminoglycoside nucleotidyltransferase gene encoded by plasmids transposons and integrons in E. coli K. pneumoniae Kluyvera georgiana P. aeruginosa and E. cloacae.	aminoglycoside
P15_megaHit.fasta	k191_167760	1539	1820	+	qacEdelta1	1-282/348	=============..	0/0	81.03	100.00	card	U49101.1:1490-1838	QacEdelta1 is a resistance gene conferring resistance to antiseptics. It is different from QacE only at the 3'-terminus.	disinfecting_agents_and_antiseptics
P15_megaHit.fasta	k191_199306	301	1161	+	TEM-116	1-861/861	===============	0/0	100.00	100.00	card	U36911.1:1429-2290	TEM-116 is a broad-spectrum beta-lactamase found in many species of bacteria.	cephalosporin;monobactam;penam;penem
P15_megaHit.fasta	k191_209740	84	259	+	rsmA	1-177/186	========/======	1/1	94.62	81.36	card	AF061757.1:834-1020	rsmA is a gene that regulates virulence of Pseudomonas aeruginosa. However its negative effect on MexEF-OprN overexpression has been noted to confer resistance to various antibiotics. It's Escherichia coli homolog is csrA.	diaminopyrimidine;fluoroquinolone;phenicol
P15_megaHit.fasta	k191_217015	1	250	-	qacEdelta1	1-250/348	===========....	0/0	71.84	99.60	card	U49101.1:1490-1838	QacEdelta1 is a resistance gene conferring resistance to antiseptics. It is different from QacE only at the 3'-terminus.	disinfecting_agents_and_antiseptics
P15_megaHit.fasta	k191_400350	920	1755	+	tet(X)	1-836/1167	===========....	0/0	71.64	99.76	card	M37699.1:585-1752	Tet(X) is a flavin-dependent monooxygenase conferring resistance to tetracycline antibiotics. Tet(X) hydroxylates position 11a of the tetraketide group thus inactivating the antibiotic.	glycylcycline;tetracycline
P15_megaHit.fasta	k191_90588	1	242	+	qacE	92-333/333	....===========	0/0	72.67	99.17	card	HQ730118.1:5174-5507	QacE is a resistance gene conferring resistance to antiseptics.	disinfecting_agents_and_antiseptics
P15_megaHit.fasta	k191_90723	1	257	+	qacEdelta1	92-348/348	...============	0/0	73.85	100.00	card	U49101.1:1490-1838	QacEdelta1 is a resistance gene conferring resistance to antiseptics. It is different from QacE only at the 3'-terminus.	disinfecting_agents_and_antiseptics
P15_megaHit.fasta	k191_90723	251	1090	+	sul1	1-840/840	===============	0/0	100.00	100.00	card	JF969163.1:1053-1893	Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.	sulfonamide
P16_megaHit.fasta	k191_3523	845	1705	-	TEM-116	1-861/861	===============	0/0	100.00	100.00	card	U36911.1:1429-2290	TEM-116 is a broad-spectrum beta-lactamase found in many species of bacteria.	cephalosporin;monobactam;penam;penem
